rvtr,track_title,track_artist,rvar,album_id,album_title,rval,album_artist,rvar_album_artist,release_year,release_date,track_number,relationship_source,relationship_confidence,relationship_type,artwork_available,billboard_200_membership,cross_artist_relationship,review_status,duplicate_relationship
"RVTR574401","Today","brad paisley","","39679","Love And War","RVAL265337","brad paisley","RVAR007237","2017","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR574421","Locked In","judas priest","","31315","Turbo 30","RVAL799202","judas priest","RVAR004265","1986","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR574427","Loving Arms","dobie gray","","24936","Loving Arms","RVAL634996","dobie gray","RVAR001412","1973","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR574508","Jody","jermaine stewart","","35396","Frantic Romantic","RVAL647112","jermaine stewart","RVAR005932","1986","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR574547","Read Your Mind","avant","","39666","Private Room","RVAL529476","avant","RVAR007213","2003","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR574760","Heartkiller","him","","32373","Screamworks: Love In Theory And Practice, Chapters 1-13","RVAL750011","him","RVAR004694","2010","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR574861","Thrill Me","simply red","","24038","Stars","RVAL341118","simply red","RVAR001033","1991","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR574979","Jesus Walks","kanye west","","40716","The College Dropout","RVAL693658","kanye west","RVAR007733","2004","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR574995","Silhouettes","herman's hermits","","39657","The Best Of Herman's Hermits","RVAL381482","herman's hermits","RVAR007212","1965","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR575006","Heaven Help Us All","stevie wonder","","26811","Signed Sealed & Delivered","RVAL956055","stevie wonder","RVAR002304","1970","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR575227","Too Late Too Soon","jon secada","","29201","Secada","RVAL788241","jon secada","RVAR003373","1997","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR575235","Misfit","curiosity killed the cat","","34056","Keep Your Distance","RVAL412072","curiosity killed the cat","RVAR005324","1987","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR575262","Happy Girl","martina mcbride","","26177","Evolution","RVAL670090","martina mcbride","RVAR001976","1997","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR575270","The Jive Samba","cannonball adderley","","38515","Jazz Workshop Revisited","RVAL507806","cannonball adderley","RVAR006645","1963","","10","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR575290","Somebody","bryan adams","","34799","Reckless","RVAL554681","bryan adams","RVAR005678","1984","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR575302","Make The World Go Away","ray price","","39058","Welcome To My World","RVAL533772","ray price","RVAR006919","1971","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR575339","Two Sides To Every Story","etta james","","23618","Her Best","RVAL350942","etta james","RVAR000894","2012","","5","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR575345","Alphabet St","prince","","38936","Lovesexy","RVAL064921","prince","RVAR006857","1988","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR575351","I Don'T Have The Heart","james ingram","","35474","It's Real","RVAL865790","james ingram","RVAR005972","1990","","9","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR575387","Women","foreigner","","30937","Head Games","RVAL702413","foreigner","RVAR004102","1979","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR575486","Eso Beso That Kiss","paul anka","","29694","Anka","RVAL071233","paul anka","RVAR003517","1974","","11","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR575499","Forever","rascal flatts","","21904","Unstoppable","RVAL757869","rascal flatts","RVAR000098","2009","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR575801","You Lie","The Band Perry","","41780","The Band Perry","RVAL741833","The Band Perry","RVAR008194","2010","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR575818","Someone Is Watching","solomon burke","","39755","The Very Best Of Solomon Burke","RVAL194874","solomon burke","RVAR007258","1965","","12","canonical_album_tracks","0.86","","yes","yes","no","ok","no"
"RVTR575825","One Step At A Time","jordin sparks","","22253","Jordin Sparks","RVAL151269","jordin sparks","RVAR000197","2007","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR575859","How Do You Get That Lonely","blaine larsen","","24269","Off To Join The World","RVAL302092","blaine larsen","RVAR001129","2005","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR575925","I Know A Heartache When I See One","jennifer warnes","","27240","Shot Through The Heart","RVAL027168","jennifer warnes","RVAR002461","1979","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR575952","The Pretender","jackson browne","","28161","Pretender","RVAL806837","jackson browne","RVAR002893","1976","","7","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR575966","Never Let Go","josh groban","","26450","Live At The Greek","RVAL662195","josh groban","RVAR002107","2004","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR576024","On A Night Like This","bob dylan","","33706","Planet Waves","RVAL014759","bob dylan","RVAR005183","1974","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR576141","Enough Cryin","mary j. blige","","25421","The Breakthrough","RVAL800583","mary j. blige","RVAR001614","2006","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR576180","Keep On Movin'","soul ii soul","","24138","Keep On Movin'","RVAL189026","soul ii soul","RVAR001061","1989","","1","canonical_album_tracks","1.0","","yes","yes","no","curated","no"
"RVTR576250","See","The Rascals","","43164","See","RVAL589069","The Rascals","RVAR008871","1970","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR576302","Very Special","big daddy kane","","25600","Looks Like A Job For...","RVAL851984","big daddy kane","RVAR001710","1993","","9","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR576440","I'M Not Ready","keith sweat","","35491","Still In The Game","RVAL307071","keith sweat","RVAR005976","1998","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR576477","Town Of Plenty","elton john","","37635","Reg Strikes Back","RVAL298458","elton john","RVAR006296","1988","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR576481","Sounds Of Your Voice","jon butcher axis","","35528","Along The Axis","RVAL289901","jon butcher axis","RVAR006018","1985","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR576617","Heaven'S On Fire","kiss","","24307","Kiss Alive! 1975 - 2000","RVAL245685","kiss","RVAR001154","2006","","38","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR576676","Solo","clean bandit","","30751","What Is Love?","RVAL789236","clean bandit","RVAR004013","2018","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR576695","Funny Face","donna fargo","","22006","The Happiest Girl In The Whole U.S.A.","RVAL566189","donna fargo","RVAR000133","1972","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR576788","New Sensation","inxs","","26847","Kick","RVAL110871","inxs","RVAR002313","1987","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR576821","My Side Of The Bed","susanna hoffs","","35520","When You're A Boy","RVAL731584","susanna hoffs","RVAR006009","1991","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR576911","Second Hand Rose","barbra streisand","","27829","My Name Is Barbra, Two...","RVAL708353","barbra streisand","RVAR002761","1965","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR577108","Everything Changes","staind","","28237","Chapter V","RVAL252202","staind","RVAR002931","2005","","9","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR577307","Shake That","eminem","","30304","Curtain Call: The Hits","RVAL671104","eminem","RVAR003794","2005","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR577329","Ice Melts","drake","","39993","More Life","RVAL777890","drake","RVAR007385","2017","","21","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR577410","Drive My Car","gary toms empire","","40045","7-6-5-4-3-2-1 Blow Your Whistle","RVAL954832","gary toms empire","RVAR007433","1975","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR577454","Perfect Storm","brad paisley","","39680","Moonshine In The Trunk","RVAL784139","brad paisley","RVAR007237","2014","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR577508","Fairweather Friend","johnny gill","","34811","Johnny Gill","RVAL170223","johnny gill","RVAR005681","1990","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR577520","The Walls Came Down","The Call","","42079","Modern Romans","RVAL832371","The Call","RVAR008336","1983","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR577622","When Your Heart Is Weak","cock robin","","33875","Cock Robin","RVAL352634","cock robin","RVAR005243","1985","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR577786","Up All Night","blink-182","","32985","Neighborhoods","RVAL117262","blink-182","RVAR004927","2011","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR577810","I Do Cherish You","mark wills","","27148","Greatest Hits","RVAL385554","mark wills","RVAR002420","1964","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR577921","Mama Said","The Shirelles","","43185","The Shirelles Greatest Hits","RVAL445257","The Shirelles","RVAR008885","1963","","7","canonical_album_tracks","0.95","","yes","yes","no","ok","no"
"RVTR578014","Mockingbird","carly simon","","32159","Hotcakes","RVAL234327","carly simon","RVAR004647","1974","","9","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR578059","You Can Still Rock In America","night ranger","","26734","Midnight Madness","RVAL234356","night ranger","RVAR002281","1983","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR578064","Say You Say Me","lionel richie","","38995","Dancing On The Ceiling","RVAL908659","lionel richie","RVAR006895","1986","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR578072","Unbroken","demi lovato","","21710","Unbroken","RVAL989202","demi lovato","RVAR000015","2011","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR578113","I'Ll Be With You In Apple Blossom Time","wayne newton","","29345","The Best Of Wayne Newton","RVAL746196","wayne newton","RVAR003401","1967","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR578189","Shadows Of The Night","pat benatar","","40537","Get Nervous","RVAL139226","pat benatar","RVAR007695","1982","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR578191","Keep On Dancin'","gary's gang","","24084","Keep On Dancin'","RVAL769399","gary's gang","RVAR001048","1979","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR578218","The Seduction Love Theme","james last band","","40103","Seduction","RVAL179779","james last band","RVAR007484","1980","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR578237","Free","stevie wonder","","26794","Characters","RVAL523932","stevie wonder","RVAR002304","1987","","10","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR578242","Sentimental Lady","bob welch","","23330","French Kiss","RVAL836785","bob welch","RVAR000772","1977","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR578244","Signs","tate mcrae","","43501","So Close to What","RVAL000053","tate mcrae","RVAR001180","2025","","7","canonical_album_tracks","1.0","","yes","no","no","curated","no"
"RVTR578312","Do You Know The Ping Pong Song","enrique iglesias","","40315","Insomniac","RVAL475014","enrique iglesias","RVAR007591","2007","","3","canonical_album_tracks","1.0","","yes","yes","no","curated","no"
"RVTR578383","Magnificent","u2","","27645","No Line On The Horizon","RVAL723855","u2","RVAR002699","2009","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR578393","Home","jack johnson","","30085","From Here To Now To You Live EP","RVAL288799","jack johnson","RVAR003684","2014","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR578422","The Sound Of Goodbye","crystal gayle","","35663","Cage The Songbird","RVAL552383","crystal gayle","RVAR006085","1983","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR578435","Call Me Come Back Home","al green","","31716","Call Me","RVAL175732","al green","RVAR004452","1973","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR578482","Slippery","migos","","30623","Culture","RVAL003904","migos","RVAR003929","2017","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR578485","Shambala","three dog night","","33137","Cyan","RVAL270713","three dog night","RVAR004977","1973","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR578501","No Lie","2 chainz","","23450","Based On A T.R.U. Story","RVAL771838","2 chainz","RVAR000834","2012","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR578603","Oui","jeremih","","31948","Late Nights: The Album","RVAL561709","jeremih","RVAR004567","2015","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR578638","Raspberry Swirl","tori amos","","32475","From The Choirgirl Hotel","RVAL705172","tori amos","RVAR004743","1998","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR578652","It'S Not Enough","starship","","24594","Love Among The Cannibals","RVAL426873","starship","RVAR001275","1989","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR578668","Crazy","patsy cline","","32861","The Patsy Cline Collection","RVAL569124","patsy cline","RVAR004886","1992","","18","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR578696","Surfer Joe","The Surfaris","","42350","Wipe Out","RVAL533064","The Surfaris","RVAR008470","1963","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR578735","Paper Roses","marie osmond","","30804","Paper Roses","RVAL719989","marie osmond","RVAR004036","1973","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
