rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR458624","RVAR005422","All Jacked Up","gretchen wilson","34249","RVAL677097","All Jacked Up","RVAR005422","2005","2005-10-15","release_year:2005","4","yes","canonical_track_album_links|canonical_album_tracks","no","1","34249","34249","34249"
"RVTR459155","RVAR000918","What'S Going On","marvin gaye","23736","RVAL372531","Marvin Gaye's Greatest Hits","RVAR000918","1964","1964-05-30","release_year:1964","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23722","23736","23736"
"RVTR459216","RVAR001310","Take It Like A Man","bachman-turner overdrive","24669","RVAL995415","Head On","RVAR001310","1976","1976-01-03","release_year:1976","10","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","24662","24669","24669"
"RVTR459301","RVAR004119","Funky Broadway","wilson pickett","30990","RVAL185980","The Sound Of Wilson Pickett","RVAR004119","1967","1967-08-12","release_year:1967","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30990","30990","30990"
"RVTR459694","RVAR006434","I'M Sorry","john denver","37866","RVAL846325","Windsong","RVAR006434","1975","1975-10-04","release_year:1975","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","37866","37866","37866"
"RVTR459860","RVAR001763","Back In The Saddle","aerosmith","25722","RVAL916699","Rocks","RVAR001763","1976","1976-05-29","release_year:1976","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","25716","25722","25722"
"RVTR460109","RVAR004945","Nick Of Time","bonnie raitt","33035","RVAL737755","Nick Of Time","RVAR004945","1989","1989-04-15","release_year:1989","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","33035","33035","33035"
"RVTR460295","RVAR004402","Turn Me Loose","loverboy","31613","RVAL082064","Loverboy","RVAR004402","1981","1981-01-31","release_year:1981","2","yes","canonical_album_tracks|canonical_track_album_links","no","1","31610","31613","31613"
"RVTR460551","RVAR008856","Woman'S Got Soul","The Impressions","43116","RVAL685351","The Impressions Greatest Hits","RVAR008856","1965","1965-03-20","release_year:1965","15","yes","canonical_album_tracks|canonical_album_tracks","no","0","43113","43116","43116"
"RVTR460571","RVAR002986","And She'S Mine","spanky and our gang","28366","RVAL280302","Anything You Choose/Without Rhyme Or Reason","RVAR002986","1969","1969-02-15","release_year:1969","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","28366","28366","28366"
"RVTR460735","RVAR002636","How Deep Is Your Love","dru hill","27548","RVAL012327","Enter The Dru","RVAR002636","1998","1998-11-14","release_year:1998","10","yes","canonical_track_album_links|canonical_album_tracks","no","1","27548","27548","27548"
"RVTR460866","RVAR002362","Get Up And Go","go-go's","26938","RVAL483215","Vacation","RVAR002362","1982","1982-08-14","release_year:1982","7","yes","canonical_album_tracks|canonical_album_tracks","no","0","26935","26938","26938"
"RVTR461101","RVAR002767","What Do I Care","johnny cash","27913","RVAL087462","Ring Of Fire (The Best Of Johnny Cash)","RVAR002767","1963","1963-01-05","release_year:1963","3","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","27918","27913","27913"
"RVTR461172","RVAR002986","Sunday Will Never Be The Same","spanky and our gang","28368","RVAL416388","Spanky And Our Gang","RVAR002986","1967","1967-09-09","release_year:1967","8","yes","canonical_album_tracks|canonical_album_tracks","no","0","28368","28368","28368"
"RVTR461411","RVAR001982","Red Red Wine","ub40","26249","RVAL299955","Labour Of Love","RVAR001982","1983","1983-11-26","release_year:1983","6","yes","canonical_album_tracks|canonical_track_album_links","no","0","26249","26249","26249"
"RVTR461418","RVAR008856","Gypsy Woman","The Impressions","43115","RVAL680146","The Impressions","RVAR008856","1963","1963-08-31","release_year:1963","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","43115","43115","43115"
"RVTR461482","RVAR003980","Smile","uncle kracker","30686","RVAL852670","Happy Hour","RVAR003980","2009","2009-10-03","release_year:2009","1","yes","canonical_album_tracks|canonical_track_album_links","no","1","30686","30686","30686"
"RVTR461622","RVAR006087","The Way","jill scott","35685","RVAL246699","Who Is Jill Scott? Words And Sounds Vol. 1","RVAR006087","2000","2000-08-05","release_year:2000","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","35680","35685","35685"
"RVTR461748","RVAR008915","A Love She Can Count On","The Miracles","43273","RVAL092586","The Miracles On Stage","RVAR008915","1963","1963-10-05","release_year:1963","2","yes","canonical_album_tracks|canonical_track_album_links","no","1","43273","43273","43273"
"RVTR461921","RVAR006691","Count Me In","gary lewis and the playboys","38582","RVAL159932","A Session With Gary Lewis And The Playboys","RVAR006691","1965","1965-09-18","release_year:1965","10","yes","canonical_track_album_links|canonical_album_tracks","no","1","38581","38582","38582"
"RVTR463253","RVAR003838","Sing","carpenters","30461","RVAL385720","Now & Then","RVAR003838","1973","1973-06-02","release_year:1973","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","30461","30461","30461"
"RVTR463424","RVAR006707","Never Knew Love Like This","alexander o'neal","38625","RVAL936049","Hearsay","RVAR006707","1987","1987-08-22","release_year:1987","3","yes","canonical_track_album_links|canonical_album_tracks","no","1","38623","38625","38625"
"RVTR463659","RVAR002761","Woman In Love","barbra streisand","27817","RVAL663266","Guilty","RVAR002761","1980","1980-10-11","release_year:1980","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","27817","27817","27817"
"RVTR463822","RVAR004920","Oye Como Va","santana","32934","RVAL471673","Abraxas","RVAR004920","1970","1970-10-10","release_year:1970","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","32934","32934","32934"
"RVTR463910","RVAR003636","Delilah","tom jones","29981","RVAL506597","The Tom Jones Fever Zone","RVAR003636","1968","1968-06-15","release_year:1968","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","29981","29981","29981"
"RVTR463932","RVAR000975","Mean Mistreater","grand funk railroad","23895","RVAL562985","Closer To Home","RVAR000975","1970","1970-07-11","release_year:1970","7","yes","canonical_track_album_links|canonical_album_tracks","no","1","23895","23895","23895"
"RVTR463964","RVAR006895","Penny Lover","lionel richie","38993","RVAL334283","Can't Slow Down","RVAR006895","1983","1983-11-12","release_year:1983","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","38993","38993","38993"
"RVTR464159","RVAR008443","Have You Seen Your Mother Baby Standing In The Shadow","The Rolling Stones","42285","RVAL654329","Flowers","RVAR008443","1967","1967-07-22","release_year:1967","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","42285","42285","42285"
"RVTR464264","RVAR000730","God Blessed Texas","little texas","23244","RVAL353513","Big Time","RVAR000730","1993","1993-06-05","release_year:1993","5","yes","canonical_track_album_links|canonical_album_tracks","no","1","23244","23244","23244"
"RVTR464439","RVAR000643","Lay Your Hands On Me","bon jovi","23089","RVAL459527","New Jersey","RVAR000643","1988","1988-10-08","release_year:1988","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23082","23089","23089"
"RVTR465091","RVAR006830","Mr Telephone Man","new edition","38851","RVAL849649","New Edition's Greatest Hits, Volume 1","RVAR006830","1991","1991-10-19","release_year:1991","5","yes","canonical_track_album_links|canonical_album_tracks","no","1","38846","38851","38851"
"RVTR465197","RVAR001411","Express Yourself","madonna","24920","RVAL024009","Like A Prayer","RVAR001411","1989","1989-04-08","release_year:1989","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","24920","24920","24920"
"RVTR465513","RVAR000105","Some Kind Of Lover","jody watley","21931","RVAL226426","Jody Watley","RVAR000105","1987","1987-03-21","release_year:1987","9","yes","canonical_track_album_links|canonical_album_tracks","no","1","21931","21931","21931"
"RVTR465817","RVAR001385","Man I Feel Like A Woman","shania twain","24851","RVAL618260","Come On Over","RVAR001385","1997","1997-11-22","release_year:1997","2","yes","canonical_track_album_links|canonical_album_tracks","no","1","24851","24851","24851"
"RVTR466034","RVAR006557","Award Tour","a tribe called quest","38264","RVAL996536","Midnight Marauders","RVAR006557","1993","1993-11-27","release_year:1993","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","38262","38264","38264"
"RVTR466054","RVAR008405","If You'Ve Got The Time","The Babys","42191","RVAL879171","The Babys","RVAR008405","1977","1977-03-05","release_year:1977","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","42191","42191","42191"
"RVTR466260","RVAR003313","A Mama And A Papa","ray stevens","29069","RVAL665096","Ray Stevens' Greatest Hits","RVAR003313","1971","1971-09-04","release_year:1971","23","yes","canonical_track_album_links|canonical_album_tracks","no","1","29072","29069","29069"
"RVTR466316","RVAR001415","Jesus Take The Wheel","carrie underwood","24943","RVAL507405","Some Hearts","RVAR001415","2005","2005-12-03","release_year:2005","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","24943","24943","24943"
"RVTR466489","RVAR000336","Psycho Killer","talking heads","22514","RVAL130886","The Name Of This Band Is Talking Heads","RVAR000336","1982","1982-04-17","release_year:1982","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","22508","22514","22514"
"RVTR466528","RVAR006555","Blue Angel","roy orbison","38256","RVAL364914","Roy Orbison's Greatest Hits","RVAR006555","1963","1963-01-05","release_year:1963","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","38247","38256","38256"
"RVTR466594","RVAR003190","Sweet Sensation","stephanie mills","28825","RVAL406558","Sweet Sensation","RVAR003190","1980","1980-05-03","release_year:1980","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","28824","28825","28825"
"RVTR466787","RVAR003207","More Than A Memory","garth brooks","28871","RVAL351873","Garth Brooks","RVAR003207","1990","1990-05-12","release_year:1990","10","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","28868","28871","28871"
"RVTR467562","RVAR004705","Locomotive Breath","jethro tull","32399","RVAL138036","Aqualung","RVAR004705","1971","1971-05-15","release_year:1971","1","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","32396","32399","32399"
"RVTR467650","RVAR008735","I Get Around","The Beach Boys","42853","RVAL242753","All Summer Long","RVAR008735","1964","1964-08-01","release_year:1964","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","42853","42853","42853"
"RVTR467715","RVAR008273","Pictures Of Lily","The Who","41958","RVAL674810","Meaty Beaty Big And Bouncy","RVAR008273","1971","1971-11-20","release_year:1971","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41945","41958","41958"
"RVTR468186","RVAR007005","Figured You Out","nickelback","39274","RVAL238970","The Long Road","RVAR007005","2003","2003-10-11","release_year:2003","2","yes","canonical_track_album_links|canonical_album_tracks","no","1","39274","39274","39274"
"RVTR468669","RVAR007508","Talk About Our Love","brandy","40143","RVAL801608","Afrodisiac","RVAR007508","2004","2004-07-17","release_year:2004","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","40143","40143","40143"
"RVTR468800","RVAR001614","Be Without You","mary j. blige","25421","RVAL800583","The Breakthrough","RVAR001614","2006","2006-01-07","release_year:2006","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","25421","25421","25421"
"RVTR468826","RVAR001491","Listen Here","eddie harris","25160","RVAL964429","The Electrifying Eddie Harris","RVAR001491","1968","1968-04-13","release_year:1968","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","25151","25160","25160"
"RVTR468833","RVAR000918","I'Ll Be Doggone","marvin gaye","23732","RVAL585441","Marvin Gaye Anthology","RVAR000918","1974","1974-04-20","release_year:1974","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23722","23732","23732"
"RVTR469359","RVAR008576","Every Breath You Take","The Police","42553","RVAL909994","Synchronicity","RVAR008576","1983","1983-07-02","release_year:1983","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","42553","42553","42553"
"RVTR469930","RVAR006916","Go Girl","pitbull","39049","RVAL722136","The Boatlift","RVAR006916","2007","2007-12-15","release_year:2007","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","39046","39049","39046"
"RVTR470813","RVAR006507","It Was A Very Good Year","frank sinatra","38128","RVAL591546","Live At The Meadowlands","RVAR006507","2009","2009-05-23","release_year:2009","8","yes","canonical_album_tracks|canonical_track_album_links","no","0","38160","38128","38128"
"RVTR471835","RVAR000924","Stuff Like That","quincy jones","23761","RVAL326792","Sounds...And Stuff Like That!!","RVAR000924","1978","1978-06-24","release_year:1978","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","23761","23761","23761"
"RVTR472044","RVAR000229","Weird Science","oingo boingo","22311","RVAL991086","Dead Man's Party","RVAR000229","1985","1985-11-16","release_year:1985","9","yes","canonical_album_tracks|canonical_track_album_links","no","1","22311","22311","22311"
"RVTR472245","RVAR004448","Are You Happy","jerry butler","31704","RVAL563247","The Ice Man Cometh","RVAR004448","1969","1969-01-04","release_year:1969","8","yes","canonical_album_tracks|canonical_track_album_links","no","1","31704","31704","31704"
