rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR702785","","Funky Drummer Part 1","james brown","","","","","","","","","","","","","","",""
"RVTR757020","","Funky President People It'S Bad Coldblooded","james brown","","","","","","","","","","","","","","",""
"RVTR187059","","Get On The Good Foot Part 1","james brown","","","","","","","","","","","","","","",""
"RVTR234663","","Get Up I Feel Like Being Like A Sex Machine Part 1","james brown","","","","","","","","","","","","","","",""
"RVTR322573","","Get Up Get Into It Get Involved Pt 1","james brown","","","","","","","","","","","","","","",""
"RVTR189266","","Hot Pants She Got To Use What She Got To Get What She Wants Pt 1","james brown","","","","","","","","","","","","","","",""
"RVTR505039","","I Cried","james brown","","","","","","","","","","","","","","",""
"RVTR744363","","I Don'T Want Nobody To Give Me Nothing Open Up The Door I'Ll Get It Mysel","james brown","","","","","","","","","","","","","","",""
"RVTR331848","","I Got Ants In My Pants And I Want To Dance Part 1","james brown","","","","","","","","","","","","","","",""
"RVTR673394","","I'M A Greedy Man Part I","james brown","","","","","","","","","","","","","","",""
"RVTR672566","","It'S A New Day Part 1 Part 2","james brown","","","","","","","","","","","","","","",""
"RVTR699078","","Let A Man Come In And Do The Popcorn Part One","james brown","","","","","","","","","","","","","","",""
"RVTR956027","","Let A Man Come In And Do The Popcorn Part Two","james brown","","","","","","","","","","","","","","",""
"RVTR937969","","Make It Funky Part 1","james brown","","","","","","","","","","","","","","",""
"RVTR291732","","Mother Popcorn You Got To Have A Mother For Me Part 1","james brown","","","","","","","","","","","","","","",""
"RVTR884269","","My Part Make It Funky Part 3","james brown","","","","","","","","","","","","","","",""
"RVTR784911","","Papa Don'T Take No Mess Part I","james brown","","","","","","","","","","","","","","",""
"RVTR210572","","I Got The Feelin'","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR867424","","I Got You I Feel Good","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR558875","","I Guess I'Ll Have To Cry Cry Cry","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR511582","","I'Ll Go Crazy","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR532721","","It'S A Man'S Man'S Man'S World","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR120759","","Kansas City","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR409473","","Let Yourself Go","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR921343","","Licking Stick Licking Stick Part 1","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR751590","","Lost Someone","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR462126","","Mashed Potatoes U S A","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR215995","","Money Won'T Change You Part 1","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR890123","","Night Train","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR131881","","Oh Baby Don'T You Weep Part 1","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR897762","","Papa'S Got A Brand New Bag Part I","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR309854","","Please Please Please","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR376076","","Prisoner Of Love","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR706041","","Shout And Shimmy","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR719420","","Signed Sealed And Delivered","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR741492","","There Was A Time","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR673990","","These Foolish Things","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR451309","","Think","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR889577","","This Old Heart","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR606422","","Three Hearts In A Tangle","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR571722","","Try Me","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR025045","","You'Ve Got The Power","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR558702","","Try Me","james brown at the organ","","","","","","","","","","","","","","",""
"RVTR865460","","What My Baby Needs Now Is A Little More Lovin'","james brown-lyn collins","","","","","","","","","","","","","","",""
"RVTR578477","","A Man Needs A Woman","james carr","","","","","","","","","","","","","","",""
"RVTR704397","","I'M A Fool For You","james carr","","","","","","","","","","","","","","",""
"RVTR246716","","Love Attack","james carr","","","","","","","","","","","","","","",""
"RVTR970027","","Pouring Water On A Drowning Man","james carr","","","","","","","","","","","","","","",""
"RVTR667755","","The Dark End Of The Street","james carr","","","","","","","","","","","","","","",""
"RVTR069646","","You'Ve Got My Mind Messed Up","james carr","","","","","","","","","","","","","","",""
"RVTR295076","","All","james darren","","","","","","","","","","","","","","",""
"RVTR180953","","Conscience","james darren","","","","","","","","","","","","","","",""
"RVTR298115","","Goodbye Cruel World","james darren","","","","","","","","","","","","","","",""
"RVTR624903","","Hail To The Conquering Hero","james darren","","","","","","","","","","","","","","",""
"RVTR232480","","Her Royal Majesty","james darren","","","","","","","","","","","","","","",""
"RVTR683226","","Mary'S Little Lamb","james darren","","","","","","","","","","","","","","",""
"RVTR528032","","Pin A Medal On Joey","james darren","","","","","","","","","","","","","","",""
"RVTR555690","","You Take My Heart Away","james darren","","","","","","","","","","","","","","",""
"RVTR485207","","Funk 49","james gang","","","","","","","","","","","","","","",""
"RVTR049329","","Midnight Man","james gang","","","","","","","","","","","","","","",""
"RVTR096668","","Little Band Of Gold","james gilreath","","","","","","","","","","","","","","",""
"RVTR380596","","There'S No Easy Way","james ingram","","","","","","","","","","","","","","",""
"RVTR036244","","How Do You Keep The Music Playing","james ingram and patti austin","","","","","","","","","","","","","","",""
"RVTR203168","","The Ten Commandments Of Love","james macarthur","","","","","","","","","","","","","","",""
"RVTR149313","","The Hanging Tree","james newton howard","","","","","","","","","","","","","","",""
"RVTR976503","","Love Is A 5 Letter Word","james phelps","","","","","","","","","","","","","","",""
"RVTR084621","","If You Gotta Make A Fool Of Somebody","james ray","","","","","","","","","","","","","","",""
"RVTR427982","","Itty Bitty Pieces","james ray","","","","","","","","","","","","","","",""
"RVTR396366","","Honey Don'T Leave L A","james taylor","","","","","","","","","","","","","","",""
"RVTR172088","","One Man Parade","james taylor","","","","","","","","","","","","","","",""
"RVTR723392","","A Sunday Kind Of Love","jan","","","","","","","","","","","","","","",""
"RVTR055301","","Baby Talk","jan","","","","","","","","","","","","","","",""
"RVTR989382","","Batman","jan","","","","","","","","","","","","","","",""
"RVTR333392","","Clementine","jan","","","","","","","","","","","","","","",""
"RVTR762060","","Dead Man'S Curve","jan","","","","","","","","","","","","","","",""
"RVTR428248","","Drag City","jan","","","","","","","","","","","","","","",""
"RVTR763306","","Fiddle Around","jan","","","","","","","","","","","","","","",""
"RVTR757839","","Gas Money","jan","","","","","","","","","","","","","","",""
"RVTR258158","","Gee","jan","","","","","","","","","","","","","","",""
"RVTR812277","","Heart And Soul","jan","","","","","","","","","","","","","","",""
"RVTR843369","","Here They Come From All Over The World","jan","","","","","","","","","","","","","","",""
"RVTR411477","","Honolulu Lulu","jan","","","","","","","","","","","","","","",""
"RVTR903424","","I Found A Girl","jan","","","","","","","","","","","","","","",""
"RVTR848949","","Jennie Lee","jan","","","","","","","","","","","","","","",""
"RVTR306870","","Linda","jan","","","","","","","","","","","","","","",""
"RVTR335903","","Popsicle","jan","","","","","","","","","","","","","","",""
"RVTR018019","","Ride The Wild Surf","jan","","","","","","","","","","","","","","",""
"RVTR746563","","Sidewalk Surfin'","jan","","","","","","","","","","","","","","",""
"RVTR179627","","Surf City","jan","","","","","","","","","","","","","","",""
"RVTR937844","","Tennessee","jan","","","","","","","","","","","","","","",""
"RVTR422914","","The Anaheim Azusa Cucamonga Sewing Circle Book Review And Timing Associ","jan","","","","","","","","","","","","","","",""
"RVTR630256","","The Little Old Lady From Pasadena","jan","","","","","","","","","","","","","","",""
"RVTR250951","","The New Girl In School","jan","","","","","","","","","","","","","","",""
"RVTR449571","","There'S A Girl","jan","","","","","","","","","","","","","","",""
"RVTR696178","","We Go Together","jan","","","","","","","","","","","","","","",""
"RVTR957465","","You Really Know How To Hurt A Guy","jan","","","","","","","","","","","","","","",""
"RVTR606941","","Banjo Boy","jan and kjeld","","","","","","","","","","","","","","",""
"RVTR533609","","I'M Over You","jan bradley","","","","","","","","","","","","","","",""
"RVTR362495","","Mama Didn'T Lie","jan bradley","","","","","","","","","","","","","","",""
"RVTR938993","","Miami Vice Theme","jan hammer","","","","","","","","","","","","","","",""
"RVTR806032","","I Won'T Give Up","jana kramer","","","","","","","","","","","","","","",""
"RVTR177042","","Je T'Aime Moi Non Plus","jane birkin serge gainsbourg","","","","","","","","","","","","","","",""
"RVTR044062","","Don'T Wanna Fall In Love","jane child","","","","","","","","","","","","","","",""
"RVTR958817","","The Day The Rains Came","jane morgan","","","","","","","","","","","","","","",""
"RVTR080089","","With Open Arms","jane morgan","","","","","","","","","","","","","","",""
"RVTR049213","","He'S So Fine","jane olivor","","","","","","","","","","","","","","",""
"RVTR266163","","Some Enchanted Evening","jane olivor","","","","","","","","","","","","","","",""
"RVTR628837","","You Want This 70'S Love Groove","janet jackson","","","","","","","","","","","","","","",""
"RVTR487744","","Cry Me A River","janice harper","","","","","","","","","","","","","","",""
"RVTR844083","","Devotion","janice harper","","","","","","","","","","","","","","",""
"RVTR280824","","Romeo","janie grant","","","","","","","","","","","","","","",""
"RVTR892529","","That Greasy Kid Stuff","janie grant","","","","","","","","","","","","","","",""
"RVTR095803","","Triangle","janie grant","","","","","","","","","","","","","","",""
"RVTR306730","","Society'S Child Baby I'Ve Been Thinking","janis ian","","","","","","","","","","","","","","",""
"RVTR820600","","Let Your Boys Be Country","jason aldean","","","","","","","","","","","","","","",""
"RVTR263577","","She'S Country","jason aldean","","","","","","","","","","","","","","",""
"RVTR220157","","Sweet Little Somethin'","jason aldean","","","","","","","","","","","","","","",""
"RVTR847082","","That'S What Tequila Does","jason aldean","","","","","","","","","","","","","","",""
"RVTR090963","","They Don'T Know","jason aldean","","","","","","","","","","","","","","",""
"RVTR032676","","Trouble With A Heartbreak","jason aldean","","","","","","","","","","","","","","",""
"RVTR891487","","Try That In A Small Town","jason aldean","","","","","","","","","","","","","","",""
